"id","trx_hash","confirmation_source","trx_metadata","trx_status","created_at","updated_at","trace_id","transaction_confirmation_trace"
11127,"0x7957a6d6886d01dbc18d0386ef508d7373ee7f49bb05df1084a9f1290269b486","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x7957a6d6886d01dbc18d0386ef508d7373ee7f49bb05df1084a9f1290269b486"",""id"":""0x7957a6d6886d01dbc18d0386ef508d7373ee7f49bb05df1084a9f1290269b486a8000000"",""proposalId"":""3"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.1243","2025-10-21 10:23:16.325662","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11128,"0x24f82be156253ec04962e4d2dd42ca7c2fd77422d110c7baf72a974741c3c361","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x24f82be156253ec04962e4d2dd42ca7c2fd77422d110c7baf72a974741c3c361"",""id"":""0x24f82be156253ec04962e4d2dd42ca7c2fd77422d110c7baf72a974741c3c361af000000"",""proposalId"":""10"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.129152","2025-10-21 10:27:20.835961","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11129,"0xb04af3f0a7ada9075c22b76d009098ba2e138f09b015d4560a201f331aa1185e","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xb04af3f0a7ada9075c22b76d009098ba2e138f09b015d4560a201f331aa1185e"",""id"":""0xb04af3f0a7ada9075c22b76d009098ba2e138f09b015d4560a201f331aa1185e92000000"",""proposalId"":""21"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.095512","2025-10-21 10:26:01.573353","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11130,"0xcd3cf780bcef961fd49c28ae5282c0887f4f2b25955dbee5f9e38e97aca4611e","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xcd3cf780bcef961fd49c28ae5282c0887f4f2b25955dbee5f9e38e97aca4611e"",""id"":""0xcd3cf780bcef961fd49c28ae5282c0887f4f2b25955dbee5f9e38e97aca4611ea7000000"",""proposalId"":""2"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.095688","2025-10-21 10:26:11.366096","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11131,"0x0bc41b434a4ec2bfd94699f24d09a58ecf97b75017fdecde6cfaeba646a57336","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x0bc41b434a4ec2bfd94699f24d09a58ecf97b75017fdecde6cfaeba646a57336"",""id"":""0x0bc41b434a4ec2bfd94699f24d09a58ecf97b75017fdecde6cfaeba646a5733693000000"",""proposalId"":""22"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.185053","2025-10-21 10:25:18.504406","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11132,"0x2051ea2236f0fb413726c1e0352a2ac32fb1c08c7e285418ad6ef6a5ed98c3be","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x2051ea2236f0fb413726c1e0352a2ac32fb1c08c7e285418ad6ef6a5ed98c3be"",""id"":""0x2051ea2236f0fb413726c1e0352a2ac32fb1c08c7e285418ad6ef6a5ed98c3bead000000"",""proposalId"":""8"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.190418","2025-10-21 10:25:22.861925","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11133,"0xdd25dd49d6c8aa83874697f74852c2c591e74b0c0db8a6ec23024683826a729a","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xdd25dd49d6c8aa83874697f74852c2c591e74b0c0db8a6ec23024683826a729a"",""id"":""0xdd25dd49d6c8aa83874697f74852c2c591e74b0c0db8a6ec23024683826a729aab000000"",""proposalId"":""6"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.193859","2025-10-21 10:25:25.055119","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11134,"0x798e038c294b082c87d47638140a281c573816780b0f59179bf63310a1b84e82","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x798e038c294b082c87d47638140a281c573816780b0f59179bf63310a1b84e82"",""id"":""0x798e038c294b082c87d47638140a281c573816780b0f59179bf63310a1b84e82aa000000"",""proposalId"":""5"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.197087","2025-10-21 10:23:17.259769","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11135,"0xb8a21211d94f184fe7f1de27e37b55ceee411e9c28806e5d587c2aa23e0f9c31","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xb8a21211d94f184fe7f1de27e37b55ceee411e9c28806e5d587c2aa23e0f9c31"",""id"":""0xb8a21211d94f184fe7f1de27e37b55ceee411e9c28806e5d587c2aa23e0f9c3197000000"",""proposalId"":""26"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.217142","2025-10-21 10:25:16.077939","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11136,"0x0fc305fe1d8b889aee13eff2e379748cd9fea622b5a1a6460683ec72cec3f74a","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x0fc305fe1d8b889aee13eff2e379748cd9fea622b5a1a6460683ec72cec3f74a"",""id"":""0x0fc305fe1d8b889aee13eff2e379748cd9fea622b5a1a6460683ec72cec3f74ab1000000"",""proposalId"":""12"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.256043","2025-10-21 10:27:30.235444","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11137,"0x96289575ae6383736bda87e7c962958bdc660bb46464c71462e050aa6b7d600c","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x96289575ae6383736bda87e7c962958bdc660bb46464c71462e050aa6b7d600c"",""id"":""0x96289575ae6383736bda87e7c962958bdc660bb46464c71462e050aa6b7d600cbd000000"",""proposalId"":""16"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.268233","2025-10-21 10:25:32.482242","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11138,"0x5523c7dcec3c4bd7e93acda6577ef64e8940df3c8b4dee28cd08b0bc688463b3","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x5523c7dcec3c4bd7e93acda6577ef64e8940df3c8b4dee28cd08b0bc688463b3"",""id"":""0x5523c7dcec3c4bd7e93acda6577ef64e8940df3c8b4dee28cd08b0bc688463b3b2000000"",""proposalId"":""13"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.272645","2025-10-21 10:27:21.268112","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11139,"0xac15b0ef6d7cf9f61d9a9c471e89b34ad22dcd35179c3c89651b13807907d8fb","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xac15b0ef6d7cf9f61d9a9c471e89b34ad22dcd35179c3c89651b13807907d8fb"",""id"":""0xac15b0ef6d7cf9f61d9a9c471e89b34ad22dcd35179c3c89651b13807907d8fb90000000"",""proposalId"":""19"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.28232","2025-10-21 10:27:25.552308","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11140,"0x7587358d3c7934b0ed3bd759dd7316a3f104438260377b491401db8f56676e1f","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x7587358d3c7934b0ed3bd759dd7316a3f104438260377b491401db8f56676e1f"",""id"":""0x7587358d3c7934b0ed3bd759dd7316a3f104438260377b491401db8f56676e1f8f000000"",""proposalId"":""18"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.290642","2025-10-21 10:23:14.803664","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11141,"0x11f508a1b5ef094dbda58ff9496c7d3ef89725de826b24bf238a038d15564eee","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x11f508a1b5ef094dbda58ff9496c7d3ef89725de826b24bf238a038d15564eee"",""id"":""0x11f508a1b5ef094dbda58ff9496c7d3ef89725de826b24bf238a038d15564eeeb3000000"",""proposalId"":""14"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.37103","2025-10-21 10:22:38.103219","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:33.342Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:33.342Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:33.318Z""}]"
11142,"0x868a788c62cf062d57ea5638046118b257c9f5a56bd78788ff2fab3800b747a1","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x868a788c62cf062d57ea5638046118b257c9f5a56bd78788ff2fab3800b747a1"",""id"":""0x868a788c62cf062d57ea5638046118b257c9f5a56bd78788ff2fab3800b747a1b0000000"",""proposalId"":""11"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.399835","2025-10-21 10:23:16.530639","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11143,"0xf51770a132f05d53f5519238d128562cc554c20f07ef5cf65f13b26e514013b9","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xf51770a132f05d53f5519238d128562cc554c20f07ef5cf65f13b26e514013b9"",""id"":""0xf51770a132f05d53f5519238d128562cc554c20f07ef5cf65f13b26e514013b998000000"",""proposalId"":""27"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.377877","2025-10-21 10:25:23.664006","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11144,"0xe8a4d9a9da739f88572281f106b77fffadbaf640c3c82520f0d12960e50683bb","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xe8a4d9a9da739f88572281f106b77fffadbaf640c3c82520f0d12960e50683bb"",""id"":""0xe8a4d9a9da739f88572281f106b77fffadbaf640c3c82520f0d12960e50683bbae000000"",""proposalId"":""9"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.408162","2025-10-21 10:25:25.75406","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
11145,"0x18bd0205e600123291e95fe3237c83af659ef523a8a3dc2b9b8e7941e61f924e","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x18bd0205e600123291e95fe3237c83af659ef523a8a3dc2b9b8e7941e61f924e"",""id"":""0x18bd0205e600123291e95fe3237c83af659ef523a8a3dc2b9b8e7941e61f924eac000000"",""proposalId"":""7"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.467789","2025-10-21 10:22:41.708455","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:35.564Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:35.563Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:35.559Z""}]"
11146,"0x85a3b48fc6ef4f5ca9b974b0bd30aadc9fd3d2a0087d955f8390180f14b059b9","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x85a3b48fc6ef4f5ca9b974b0bd30aadc9fd3d2a0087d955f8390180f14b059b9"",""id"":""0x85a3b48fc6ef4f5ca9b974b0bd30aadc9fd3d2a0087d955f8390180f14b059b991000000"",""proposalId"":""20"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 10:21:40.494419","2025-10-21 10:23:17.610301","7878ea0c353ca5598d0057801ee98f4d","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T10:22:38.960Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T10:22:38.953Z""}]"
