"id","trx_hash","confirmation_source","trx_metadata","trx_status","created_at","updated_at","trace_id","transaction_confirmation_trace"
6510,"0xb8a21211d94f184fe7f1de27e37b55ceee411e9c28806e5d587c2aa23e0f9c31","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xb8a21211d94f184fe7f1de27e37b55ceee411e9c28806e5d587c2aa23e0f9c31"",""id"":""0xb8a21211d94f184fe7f1de27e37b55ceee411e9c28806e5d587c2aa23e0f9c3197000000"",""proposalId"":""26"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.198592","2025-10-21 09:26:25.529583","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6511,"0x2e7db02ef5fa1fbf62684b731315f85f1a41711b2b8aa6028d629f6efb9a628d","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x2e7db02ef5fa1fbf62684b731315f85f1a41711b2b8aa6028d629f6efb9a628d"",""id"":""0x2e7db02ef5fa1fbf62684b731315f85f1a41711b2b8aa6028d629f6efb9a628d95000000"",""proposalId"":""24"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.204615","2025-10-21 09:25:25.374524","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6512,"0x0bc41b434a4ec2bfd94699f24d09a58ecf97b75017fdecde6cfaeba646a57336","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x0bc41b434a4ec2bfd94699f24d09a58ecf97b75017fdecde6cfaeba646a57336"",""id"":""0x0bc41b434a4ec2bfd94699f24d09a58ecf97b75017fdecde6cfaeba646a5733693000000"",""proposalId"":""22"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.218723","2025-10-21 09:23:32.716625","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:31.607Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:31.593Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:31.607Z""}]"
6513,"0x85a3b48fc6ef4f5ca9b974b0bd30aadc9fd3d2a0087d955f8390180f14b059b9","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x85a3b48fc6ef4f5ca9b974b0bd30aadc9fd3d2a0087d955f8390180f14b059b9"",""id"":""0x85a3b48fc6ef4f5ca9b974b0bd30aadc9fd3d2a0087d955f8390180f14b059b991000000"",""proposalId"":""20"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.22178","2025-10-21 09:24:15.828699","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6514,"0xbd0706ce8a322b6b6951f28e4d19d88283e87081ab81398fef389377a54a1d47","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xbd0706ce8a322b6b6951f28e4d19d88283e87081ab81398fef389377a54a1d47"",""id"":""0xbd0706ce8a322b6b6951f28e4d19d88283e87081ab81398fef389377a54a1d4796000000"",""proposalId"":""25"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.224332","2025-10-21 09:26:25.875759","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6515,"0xb47695a0cc6d908b485dec3b52e9fb050e37b45e72db9c79e048d36e3b440ef2","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xb47695a0cc6d908b485dec3b52e9fb050e37b45e72db9c79e048d36e3b440ef2"",""id"":""0xb47695a0cc6d908b485dec3b52e9fb050e37b45e72db9c79e048d36e3b440ef2a9000000"",""proposalId"":""4"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.226771","2025-10-21 09:25:16.450234","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6516,"0x7957a6d6886d01dbc18d0386ef508d7373ee7f49bb05df1084a9f1290269b486","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x7957a6d6886d01dbc18d0386ef508d7373ee7f49bb05df1084a9f1290269b486"",""id"":""0x7957a6d6886d01dbc18d0386ef508d7373ee7f49bb05df1084a9f1290269b486a8000000"",""proposalId"":""3"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.229494","2025-10-21 09:25:29.553253","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6517,"0x798e038c294b082c87d47638140a281c573816780b0f59179bf63310a1b84e82","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x798e038c294b082c87d47638140a281c573816780b0f59179bf63310a1b84e82"",""id"":""0x798e038c294b082c87d47638140a281c573816780b0f59179bf63310a1b84e82aa000000"",""proposalId"":""5"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.23382","2025-10-21 09:29:15.450808","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6518,"0x327b2b2883cbf6caefffebe5fe31f3135964c527c04f08e5470410f23e41512b","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x327b2b2883cbf6caefffebe5fe31f3135964c527c04f08e5470410f23e41512b"",""id"":""0x327b2b2883cbf6caefffebe5fe31f3135964c527c04f08e5470410f23e41512b2a000000"",""proposalId"":""1"",""proposalType"":0,""blockNumber"":""8982349"",""blockTimestamp"":""1755173328"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.236587","2025-10-21 09:25:30.207142","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6519,"0x0fc305fe1d8b889aee13eff2e379748cd9fea622b5a1a6460683ec72cec3f74a","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x0fc305fe1d8b889aee13eff2e379748cd9fea622b5a1a6460683ec72cec3f74a"",""id"":""0x0fc305fe1d8b889aee13eff2e379748cd9fea622b5a1a6460683ec72cec3f74ab1000000"",""proposalId"":""12"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.239132","2025-10-21 09:23:33.174081","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:31.607Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:31.593Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:31.607Z""}]"
6520,"0x96289575ae6383736bda87e7c962958bdc660bb46464c71462e050aa6b7d600c","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x96289575ae6383736bda87e7c962958bdc660bb46464c71462e050aa6b7d600c"",""id"":""0x96289575ae6383736bda87e7c962958bdc660bb46464c71462e050aa6b7d600cbd000000"",""proposalId"":""16"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.297064","2025-10-21 09:26:12.67166","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6521,"0xe8a4d9a9da739f88572281f106b77fffadbaf640c3c82520f0d12960e50683bb","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xe8a4d9a9da739f88572281f106b77fffadbaf640c3c82520f0d12960e50683bb"",""id"":""0xe8a4d9a9da739f88572281f106b77fffadbaf640c3c82520f0d12960e50683bbae000000"",""proposalId"":""9"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.301138","2025-10-21 09:26:24.325068","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6522,"0x7587358d3c7934b0ed3bd759dd7316a3f104438260377b491401db8f56676e1f","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x7587358d3c7934b0ed3bd759dd7316a3f104438260377b491401db8f56676e1f"",""id"":""0x7587358d3c7934b0ed3bd759dd7316a3f104438260377b491401db8f56676e1f8f000000"",""proposalId"":""18"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.32771","2025-10-21 09:25:03.752083","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6523,"0x6980330a667e8f93fa27468ff0b485d71874e55b1b8e208c250a0b657276c43c","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x6980330a667e8f93fa27468ff0b485d71874e55b1b8e208c250a0b657276c43c"",""id"":""0x6980330a667e8f93fa27468ff0b485d71874e55b1b8e208c250a0b657276c43c9a000000"",""proposalId"":""29"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.33289","2025-10-21 09:26:17.997401","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6524,"0x581647ca97d1d66c18119dcdf5dc1ac8048f6e40a062c13df61d2508d291721b","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x581647ca97d1d66c18119dcdf5dc1ac8048f6e40a062c13df61d2508d291721b"",""id"":""0x581647ca97d1d66c18119dcdf5dc1ac8048f6e40a062c13df61d2508d291721b8e000000"",""proposalId"":""17"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.338589","2025-10-21 09:30:33.032294","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6525,"0xf51770a132f05d53f5519238d128562cc554c20f07ef5cf65f13b26e514013b9","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xf51770a132f05d53f5519238d128562cc554c20f07ef5cf65f13b26e514013b9"",""id"":""0xf51770a132f05d53f5519238d128562cc554c20f07ef5cf65f13b26e514013b998000000"",""proposalId"":""27"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.347347","2025-10-21 09:26:30.42484","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6526,"0x0c20c3e90c4022ac5443426f4f4d23f2456b4fab8ea0f500c70d43a9a52596ba","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0x0c20c3e90c4022ac5443426f4f4d23f2456b4fab8ea0f500c70d43a9a52596ba"",""id"":""0x0c20c3e90c4022ac5443426f4f4d23f2456b4fab8ea0f500c70d43a9a52596bab4000000"",""proposalId"":""15"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.351214","2025-10-21 09:23:32.956426","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:31.607Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:31.593Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:31.607Z""}]"
6527,"0xac15b0ef6d7cf9f61d9a9c471e89b34ad22dcd35179c3c89651b13807907d8fb","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xac15b0ef6d7cf9f61d9a9c471e89b34ad22dcd35179c3c89651b13807907d8fb"",""id"":""0xac15b0ef6d7cf9f61d9a9c471e89b34ad22dcd35179c3c89651b13807907d8fb90000000"",""proposalId"":""19"",""proposalType"":0,""blockNumber"":""8982694"",""blockTimestamp"":""1755177480"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.356101","2025-10-21 09:25:15.788928","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
6528,"0xdd25dd49d6c8aa83874697f74852c2c591e74b0c0db8a6ec23024683826a729a","graph","{""__typename"":""ProposalAdded"",""transactionHash"":""0xdd25dd49d6c8aa83874697f74852c2c591e74b0c0db8a6ec23024683826a729a"",""id"":""0xdd25dd49d6c8aa83874697f74852c2c591e74b0c0db8a6ec23024683826a729aab000000"",""proposalId"":""6"",""proposalType"":0,""blockNumber"":""8982538"",""blockTimestamp"":""1755175596"",""eventType"":""proposalAddeds""}","1","2025-10-21 09:23:17.359711","2025-10-21 09:26:28.97374","e1a08ead37d55e4671fa154fc19a2f0f","[{""status"": ""completed"", ""service"": ""proposal-update"", ""timestamp"": ""2025-10-21T09:23:40.169Z""}, {""status"": ""completed"", ""service"": ""dao-service"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}, {""status"": ""completed"", ""service"": ""user-management"", ""timestamp"": ""2025-10-21T09:23:40.168Z""}]"
